FID IID FA MO SEX AFF PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10
NA19703 NA19703 0 0 0 1 0.0285 -0.0012 -0.0000 0.0041 0.0047 -0.0011 -0.0019 -0.0141 -0.0005 -0.0084
NA19704 NA19704 0 0 0 1 0.0278 -0.0011 -0.0004 0.0004 -0.0029 -0.0009 0.0023 -0.0124 0.0087 -0.0050
NA19707 NA19707 0 0 0 1 0.0224 0.0032 0.0022 0.0050 0.0008 -0.0109 -0.0130 -0.0059 0.0015 0.0173
NA19711 NA19711 0 0 0 1 0.0306 -0.0009 0.0037 0.0011 0.0030 -0.0069 0.0070 -0.0024 -0.0071 -0.0063
NA19712 NA19712 0 0 0 1 0.0311 -0.0025 0.0007 0.0020 0.0068 -0.0022 -0.0010 -0.0041 0.0120 0.0056
NA19713 NA19713 0 0 0 1 0.0228 0.0041 0.0047 0.0070 0.0065 -0.0005 -0.0038 -0.0143 -0.0083 0.0117
NA19716 NA19716 0 0 0 1 -0.0103 0.0026 0.0318 -0.0392 0.0008 0.0062 0.0091 0.0063 0.0138 0.0009
NA19717 NA19717 0 0 0 1 -0.0116 0.0046 0.0324 -0.0470 -0.0061 0.0011 0.0004 -0.0073 0.0086 -0.0130
NA19719 NA19719 0 0 0 1 -0.0100 0.0080 0.0262 -0.0283 -0.0019 0.0126 -0.0052 -0.0031 -0.0025 -0.0264
NA19720 NA19720 0 0 0 1 -0.0113 0.0001 0.0346 -0.0536 -0.0045 0.0029 -0.0017 -0.0024 -0.0024 -0.0092
NA19722 NA19722 0 0 0 1 -0.0102 0.0071 0.0269 -0.0339 -0.0014 0.0110 -0.0039 0.0021 -0.0059 -0.0203
NA19723 NA19723 0 0 0 1 -0.0088 0.0041 0.0288 -0.0367 -0.0048 0.0079 -0.0005 0.0057 -0.0069 0.0103
NA19725 NA19725 0 0 0 1 -0.0111 0.0129 0.0246 -0.0207 -0.0064 0.0095 -0.0012 0.0046 -0.0137 0.0047
NA19726 NA19726 0 0 0 1 -0.0128 0.0019 0.0344 -0.0518 -0.0006 0.0016 0.0010 0.0092 -0.0050 -0.0179
NA19728 NA19728 0 0 0 1 -0.0161 -0.0097 0.0459 -0.0843 0.0012 -0.0116 0.0025 0.0133 -0.0038 0.0059
NA19729 NA19729 0 0 0 1 -0.0152 -0.0088 0.0471 -0.0774 0.0051 -0.0058 0.0062 -0.0050 0.0094 -0.0000
NA19731 NA19731 0 0 0 1 -0.0161 -0.0110 0.0472 -0.0872 -0.0020 -0.0136 -0.0066 -0.0000 -0.0128 -0.0166
NA19732 NA19732 0 0 0 1 -0.0161 -0.0101 0.0477 -0.0847 0.0036 -0.0158 -0.0003 0.0004 -0.0040 -0.0148
NA19734 NA19734 0 0 0 1 -0.0133 0.0013 0.0364 -0.0495 -0.0099 -0.0032 -0.0024 -0.0076 0.0039 -0.0112
NA19735 NA19735 0 0 0 1 -0.0140 -0.0069 0.0423 -0.0731 0.0001 -0.0047 -0.0022 0.0036 -0.0084 -0.0055
NA19740 NA19740 0 0 0 1 -0.0121 -0.0053 0.0397 -0.0632 0.0095 -0.0071 -0.0047 0.0058 -0.0121 -0.0098
NA19741 NA19741 0 0 0 1 -0.0146 -0.0061 0.0437 -0.0706 0.0011 -0.0025 -0.0017 0.0083 0.0021 -0.0135
NA19746 NA19746 0 0 0 1 -0.0129 -0.0012 0.0367 -0.0580 0.0038 0.0035 0.0023 -0.0121 -0.0132 -0.0064
NA19747 NA19747 0 0 0 1 -0.0124 0.0056 0.0308 -0.0382 -0.0026 0.0042 0.0042 0.0019 0.0186 0.0170
NA19749 NA19749 0 0 0 1 -0.0112 0.0086 0.0220 -0.0187 -0.0071 0.0039 -0.0035 0.0001 -0.0193 0.0069
NA19750 NA19750 0 0 0 1 -0.0101 0.0155 0.0236 -0.0132 -0.0046 0.0148 -0.0074 -0.0026 0.0124 0.0015
NA19755 NA19755 0 0 0 1 -0.0112 -0.0017 0.0355 -0.0542 -0.0059 0.0007 -0.0028 -0.0136 0.0048 -0.0177
NA19756 NA19756 0 0 0 1 -0.0095 0.0036 0.0262 -0.0360 -0.0014 0.0049 0.0024 0.0055 0.0021 -0.0017
NA19758 NA19758 0 0 0 1 -0.0141 -0.0055 0.0420 -0.0640 0.0008 -0.0133 -0.0079 -0.0037 0.0048 -0.0048
NA19759 NA19759 0 0 0 1 -0.0135 -0.0031 0.0362 -0.0636 -0.0044 -0.0067 0.0078 -0.0051 -0.0010 0.0006
NA19761 NA19761 0 0 0 1 -0.0105 0.0029 0.0325 -0.0402 -0.0042 0.0100 0.0057 0.0003 -0.0096 -0.0130
NA19762 NA19762 0 0 0 1 -0.0099 0.0020 0.0354 -0.0464 0.0019 0.0030 0.0011 0.0060 0.0062 -0.0081
NA19764 NA19764 0 0 0 1 -0.0098 0.0102 0.0230 -0.0234 -0.0132 0.0113 -0.0038 -0.0049 -0.0170 -0.0088
NA19770 NA19770 0 0 0 1 -0.0096 0.0102 0.0269 -0.0232 -0.0073 0.0069 0.0013 -0.0060 0.0144 0.0112
NA19771 NA19771 0 0 0 1 -0.0107 0.0067 0.0285 -0.0343 0.0085 0.0144 -0.0007 -0.0089 -0.0156 -0.0093
NA19773 NA19773 0 0 0 1 -0.0110 0.0118 0.0230 -0.0210 -0.0041 0.0110 0.0039 -0.0030 -0.0014 -0.0046
NA19774 NA19774 0 0 0 1 -0.0107 0.0051 0.0301 -0.0351 -0.0062 0.0022 -0.0036 0.0164 -0.0017 -0.0174
NA19776 NA19776 0 0 0 1 -0.0086 0.0076 0.0284 -0.0319 -0.0114 0.0068 0.0004 0.0057 0.0054 0.0099
NA19777 NA19777 0 0 0 1 -0.0079 0.0080 0.0262 -0.0312 -0.0017 0.0079 0.0040 0.0035 0.0008 -0.0164
NA19779 NA19779 0 0 0 1 -0.0102 0.0155 0.0205 -0.0141 -0.0051 0.0135 -0.0023 -0.0028 0.0050 -0.0036
NA19780 NA19780 0 0 0 1 -0.0099 0.0123 0.0257 -0.0226 -0.0063 0.0153 -0.0004 0.0008 -0.0208 -0.0120
NA19782 NA19782 0 0 0 1 -0.0105 0.0070 0.0263 -0.0304 0.0000 0.0131 -0.0025 0.0022 0.0039 -0.0141
NA19783 NA19783 0 0 0 1 -0.0134 -0.0033 0.0396 -0.0617 -0.0034 0.0023 0.0058 0.0016 -0.0017 -0.0092
NA19785 NA19785 0 0 0 1 -0.0117 -0.0017 0.0371 -0.0556 -0.0013 -0.0048 -0.0089 0.0095 -0.0034 -0.0116
NA19788 NA19788 0 0 0 1 -0.0107 -0.0008 0.0363 -0.0518 -0.0024 -0.0004 -0.0020 0.0047 0.0145 -0.0021
NA19789 NA19789 0 0 0 1 -0.0100 0.0072 0.0253 -0.0321 -0.0017 0.0134 0.0008 0.0082 -0.0101 -0.0096
NA19792 NA19792 0 0 0 1 -0.0099 0.0123 0.0228 -0.0185 0.0006 0.0221 0.0094 0.0045 0.0119 0.0091
NA19794 NA19794 0 0 0 1 -0.0098 0.0151 0.0255 -0.0131 -0.0024 0.0180 -0.0078 -0.0060 -0.0051 -0.0208
NA19795 NA19795 0 0 0 1 -0.0097 0.0066 0.0283 -0.0360 -0.0087 0.0040 0.0015 0.0033 0.0069 -0.0140
NA19818 NA19818 0 0 0 1 0.0232 0.0033 -0.0002 0.0044 0.0053 -0.0069 -0.0130 -0.0260 -0.0077 0.0155
NA19819 NA19819 0 0 0 1 0.0228 0.0058 0.0021 0.0037 0.0060 -0.0077 0.0039 -0.0047 0.0178 -0.0026
NA19834 NA19834 0 0 0 1 0.0248 0.0025 0.0026 0.0044 0.0051 -0.0036 0.0024 -0.0151 -0.0084 0.0042
NA19835 NA19835 0 0 0 1 0.0276 -0.0013 0.0046 0.0030 0.0009 -0.0018 -0.0151 -0.0103 0.0014 0.0126
NA19900 NA19900 0 0 0 1 0.0264 0.0007 -0.0001 0.0024 0.0089 -0.0029 -0.0165 -0.0089 0.0156 -0.0137
NA19901 NA19901 0 0 0 1 0.0319 -0.0020 0.0008 0.0011 0.0007 0.0041 0.0050 -0.0097 -0.0088 0.0020
NA19904 NA19904 0 0 0 1 0.0269 0.0010 0.0029 0.0041 0.0008 -0.0065 -0.0149 -0.0223 -0.0133 -0.0172
NA19908 NA19908 0 0 0 1 0.0302 -0.0024 0.0047 0.0038 -0.0071 -0.0114 -0.0072 -0.0043 -0.0221 -0.0095
NA19909 NA19909 0 0 0 1 0.0302 -0.0022 0.0012 -0.0001 -0.0033 0.0057 0.0004 -0.0188 -0.0089 0.0042
NA19914 NA19914 0 0 0 1 0.0218 0.0050 -0.0003 0.0054 -0.0015 0.0012 -0.0019 -0.0123 -0.0048 0.0051
NA19916 NA19916 0 0 0 1 0.0306 -0.0017 0.0028 0.0031 0.0021 -0.0111 0.0063 -0.0019 0.0118 -0.0055
NA19917 NA19917 0 0 0 1 0.0313 -0.0013 0.0013 -0.0013 0.0041 -0.0049 -0.0066 -0.0017 -0.0024 -0.0176
NA19920 NA19920 0 0 0 1 0.0311 -0.0016 0.0014 0.0027 -0.0020 -0.0077 0.0074 -0.0173 0.0024 0.0056
NA19921 NA19921 0 0 0 1 0.0153 0.0042 0.0086 -0.0025 0.0013 -0.0027 0.0030 0.0055 0.0124 -0.0099
NA19922 NA19922 0 0 0 1 0.0215 0.0042 0.0047 0.0042 0.0013 -0.0034 0.0065 -0.0130 -0.0299 0.0207
NA19923 NA19923 0 0 0 1 0.0173 0.0056 0.0029 0.0059 -0.0022 -0.0166 0.0089 0.0091 -0.0015 0.0020
NA19982 NA19982 0 0 0 1 0.0291 -0.0005 0.0029 0.0023 -0.0064 -0.0106 0.0006 0.0021 -0.0020 0.0168
NA19984 NA19984 0 0 0 1 0.0293 -0.0004 -0.0015 0.0003 0.0007 -0.0048 -0.0086 -0.0097 -0.0132 -0.0063
NA20126 NA20126 0 0 0 1 0.0211 0.0042 0.0044 0.0054 0.0013 -0.0064 0.0069 0.0072 -0.0242 0.0006
NA20127 NA20127 0 0 0 1 0.0312 -0.0021 0.0009 0.0025 -0.0024 -0.0079 -0.0146 -0.0047 0.0005 -0.0083
NA20276 NA20276 0 0 0 1 0.0274 0.0013 -0.0007 0.0067 0.0070 -0.0074 -0.0062 0.0016 0.0078 -0.0260
NA20278 NA20278 0 0 0 1 0.0119 0.0110 0.0044 0.0105 0.0036 -0.0013 -0.0015 -0.0068 -0.0153 -0.0117
NA20281 NA20281 0 0 0 1 0.0272 -0.0005 0.0006 0.0041 0.0013 -0.0037 -0.0161 -0.0240 -0.0103 -0.0128
NA20282 NA20282 0 0 0 1 0.0234 0.0031 0.0026 0.0051 -0.0057 -0.0013 0.0043 -0.0097 -0.0059 0.0086
NA20287 NA20287 0 0 0 1 0.0280 0.0007 0.0011 0.0019 -0.0033 0.0051 -0.0087 -0.0082 -0.0142 0.0196
NA20289 NA20289 0 0 0 1 0.0254 0.0017 0.0008 0.0056 -0.0012 -0.0013 -0.0006 -0.0065 0.0020 -0.0131
NA20291 NA20291 0 0 0 1 0.0347 -0.0040 0.0003 0.0016 0.0016 0.0027 0.0020 -0.0068 0.0029 -0.0022
NA20294 NA20294 0 0 0 1 0.0282 -0.0007 0.0012 -0.0006 0.0016 0.0012 -0.0128 -0.0148 0.0025 -0.0104
NA20296 NA20296 0 0 0 1 0.0254 0.0014 0.0022 0.0031 -0.0026 0.0025 0.0089 -0.0170 0.0109 0.0154
NA20298 NA20298 0 0 0 1 0.0329 -0.0033 0.0004 -0.0027 -0.0065 -0.0003 -0.0043 -0.0087 -0.0053 -0.0049
NA20299 NA20299 0 0 0 1 0.0063 -0.0039 0.0234 -0.0334 0.0135 -0.0082 0.0011 0.0007 -0.0058 0.0037
NA20317 NA20317 0 0 0 1 0.0227 0.0056 0.0036 0.0032 0.0009 0.0027 -0.0094 -0.0167 -0.0035 0.0232
NA20320 NA20320 0 0 0 1 0.0294 -0.0018 0.0017 0.0015 0.0040 0.0003 -0.0081 -0.0083 -0.0040 -0.0183
NA20332 NA20332 0 0 0 1 0.0250 0.0026 0.0043 0.0044 -0.0042 0.0045 -0.0112 -0.0041 -0.0078 0.0173
NA20334 NA20334 0 0 0 1 0.0194 0.0060 0.0032 0.0059 0.0065 -0.0072 0.0051 -0.0091 -0.0007 0.0305
NA20339 NA20339 0 0 0 1 0.0293 -0.0032 0.0044 -0.0037 0.0044 -0.0011 -0.0126 -0.0079 -0.0131 0.0057
NA20340 NA20340 0 0 0 1 0.0280 -0.0002 0.0019 0.0003 -0.0010 -0.0056 0.0006 -0.0108 -0.0069 0.0048
NA20342 NA20342 0 0 0 1 0.0172 0.0071 0.0063 0.0068 -0.0011 0.0069 -0.0081 -0.0035 -0.0059 -0.0031
NA20346 NA20346 0 0 0 1 0.0272 -0.0004 0.0062 0.0012 0.0022 -0.0043 0.0007 -0.0009 0.0055 0.0042
NA20348 NA20348 0 0 0 1 0.0282 -0.0001 0.0015 -0.0008 0.0012 -0.0007 0.0031 -0.0088 -0.0033 -0.0141
NA20351 NA20351 0 0 0 1 0.0201 0.0047 0.0042 0.0059 -0.0035 -0.0024 -0.0174 -0.0152 -0.0004 0.0061
NA20356 NA20356 0 0 0 1 0.0293 -0.0006 -0.0006 0.0000 0.0126 0.0025 -0.0100 -0.0084 -0.0095 0.0111
NA20357 NA20357 0 0 0 1 0.0299 -0.0016 -0.0001 0.0037 0.0005 -0.0036 -0.0119 0.0076 -0.0002 0.0071
NA20359 NA20359 0 0 0 1 0.0237 0.0032 0.0046 0.0054 -0.0069 -0.0058 0.0148 -0.0051 0.0274 0.0265
NA20412 NA20412 0 0 0 1 0.0243 0.0011 0.0047 0.0011 0.0008 -0.0057 0.0095 -0.0075 -0.0006 0.0165
NA20502 NA20502 0 0 0 1 -0.0098 0.0279 0.0070 0.0176 -0.0017 0.0303 -0.0005 -0.0073 -0.0074 0.0120
NA20503 NA20503 0 0 0 1 -0.0099 0.0277 0.0078 0.0203 -0.0040 0.0328 -0.0091 -0.0073 -0.0001 0.0022
NA20504 NA20504 0 0 0 1 -0.0103 0.0265 0.0048 0.0177 -0.0014 0.0310 -0.0053 0.0017 -0.0036 -0.0090
NA20505 NA20505 0 0 0 1 -0.0090 0.0275 0.0101 0.0184 -0.0103 0.0278 -0.0090 0.0013 -0.0021 0.0134
NA20506 NA20506 0 0 0 1 -0.0098 0.0264 0.0073 0.0178 -0.0048 0.0380 -0.0051 0.0054 0.0008 0.0100
NA20507 NA20507 0 0 0 1 -0.0105 0.0276 0.0078 0.0191 -0.0120 0.0311 -0.0030 -0.0057 -0.0071 -0.0011
NA20508 NA20508 0 0 0 1 -0.0098 0.0276 0.0069 0.0173 -0.0093 0.0401 -0.0082 0.0016 0.0087 0.0181
NA20509 NA20509 0 0 0 1 -0.0103 0.0272 0.0080 0.0160 0.0012 0.0317 -0.0099 -0.0049 0.0026 0.0130
NA20510 NA20510 0 0 0 1 -0.0103 0.0279 0.0087 0.0176 -0.0030 0.0354 -0.0060 -0.0120 0.0048 0.0063
NA20511 NA20511 0 0 0 1 -0.0102 0.0270 0.0090 0.0156 -0.0137 0.0312 -0.0031 0.0060 0.0006 0.0161
NA20512 NA20512 0 0 0 1 -0.0099 0.0274 0.0068 0.0195 -0.0016 0.0334 -0.0016 0.0006 0.0142 -0.0073
NA20513 NA20513 0 0 0 1 -0.0097 0.0270 0.0074 0.0160 -0.0042 0.0463 -0.0010 -0.0050 -0.0010 0.0128
NA20514 NA20514 0 0 0 1 -0.0109 0.0280 0.0034 0.0202 -0.0019 0.0319 -0.0076 0.0131 0.0106 0.0049
NA20515 NA20515 0 0 0 1 -0.0100 0.0266 0.0092 0.0185 -0.0045 0.0250 -0.0084 -0.0017 -0.0142 0.0102
NA20516 NA20516 0 0 0 1 -0.0096 0.0276 0.0055 0.0180 -0.0078 0.0330 0.0013 -0.0068 0.0012 0.0059
NA20517 NA20517 0 0 0 1 -0.0099 0.0272 0.0082 0.0184 -0.0064 0.0283 -0.0021 -0.0058 0.0057 -0.0040
NA20518 NA20518 0 0 0 1 -0.0097 0.0276 0.0058 0.0178 0.0015 0.0338 -0.0120 -0.0077 0.0003 0.0226
NA20519 NA20519 0 0 0 1 -0.0104 0.0276 0.0067 0.0205 -0.0017 0.0333 -0.0089 -0.0036 -0.0029 0.0141
NA20520 NA20520 0 0 0 1 -0.0102 0.0276 0.0076 0.0200 -0.0059 0.0325 -0.0086 -0.0035 0.0150 0.0020
NA20521 NA20521 0 0 0 1 -0.0098 0.0278 0.0055 0.0192 -0.0098 0.0346 -0.0064 -0.0037 0.0152 -0.0117
NA20522 NA20522 0 0 0 1 -0.0100 0.0271 0.0076 0.0164 -0.0057 0.0304 0.0040 0.0035 0.0037 0.0157
NA20524 NA20524 0 0 0 1 -0.0104 0.0279 0.0082 0.0192 -0.0038 0.0310 -0.0029 -0.0056 -0.0145 0.0071
NA20525 NA20525 0 0 0 1 -0.0098 0.0268 0.0065 0.0212 -0.0024 0.0281 -0.0020 -0.0067 0.0087 0.0058
NA20527 NA20527 0 0 0 1 -0.0102 0.0275 0.0100 0.0186 -0.0080 0.0288 -0.0035 -0.0130 0.0010 0.0040
NA20528 NA20528 0 0 0 1 -0.0100 0.0275 0.0074 0.0199 -0.0021 0.0365 -0.0062 -0.0018 -0.0095 0.0150
NA20529 NA20529 0 0 0 1 -0.0095 0.0275 0.0090 0.0209 -0.0106 0.0353 0.0007 -0.0028 -0.0017 -0.0109
NA20530 NA20530 0 0 0 1 -0.0104 0.0276 0.0086 0.0167 -0.0003 0.0282 -0.0007 0.0027 -0.0175 0.0004
NA20531 NA20531 0 0 0 1 -0.0102 0.0265 0.0074 0.0176 -0.0021 0.0391 0.0013 -0.0022 -0.0004 0.0016
NA20532 NA20532 0 0 0 1 -0.0104 0.0270 0.0085 0.0184 -0.0171 0.0363 -0.0118 -0.0055 -0.0077 -0.0075
NA20533 NA20533 0 0 0 1 -0.0103 0.0282 0.0090 0.0179 -0.0065 0.0354 0.0022 -0.0014 0.0022 0.0115
NA20534 NA20534 0 0 0 1 -0.0102 0.0283 0.0087 0.0168 -0.0134 0.0366 -0.0077 -0.0008 -0.0023 0.0129
NA20535 NA20535 0 0 0 1 -0.0106 0.0276 0.0098 0.0212 -0.0076 0.0226 -0.0029 -0.0043 -0.0041 0.0121
NA20536 NA20536 0 0 0 1 -0.0100 0.0274 0.0086 0.0166 -0.0093 0.0342 0.0018 -0.0001 0.0260 0.0140
NA20538 NA20538 0 0 0 1 -0.0097 0.0266 0.0080 0.0168 -0.0056 0.0418 -0.0061 -0.0082 0.0057 0.0091
NA20539 NA20539 0 0 0 1 -0.0101 0.0271 0.0069 0.0176 -0.0090 0.0385 -0.0044 -0.0023 0.0193 0.0144
NA20540 NA20540 0 0 0 1 -0.0111 0.0277 0.0091 0.0162 -0.0062 0.0346 0.0119 0.0010 0.0075 -0.0030
NA20541 NA20541 0 0 0 1 -0.0103 0.0275 0.0094 0.0186 -0.0010 0.0413 0.0002 -0.0091 -0.0233 0.0063
NA20542 NA20542 0 0 0 1 -0.0103 0.0261 0.0072 0.0196 -0.0109 0.0266 -0.0074 0.0005 -0.0213 -0.0010
NA20543 NA20543 0 0 0 1 -0.0099 0.0271 0.0087 0.0187 -0.0012 0.0383 -0.0028 0.0068 -0.0029 0.0146
NA20544 NA20544 0 0 0 1 -0.0103 0.0277 0.0080 0.0181 -0.0092 0.0343 -0.0032 0.0005 0.0005 0.0037
NA20581 NA20581 0 0 0 1 -0.0102 0.0289 0.0069 0.0188 -0.0024 0.0414 0.0013 -0.0045 -0.0072 -0.0046
NA20582 NA20582 0 0 0 1 -0.0098 0.0270 0.0088 0.0202 -0.0042 0.0269 -0.0071 0.0001 -0.0142 0.0135
NA20585 NA20585 0 0 0 1 -0.0099 0.0267 0.0095 0.0184 -0.0071 0.0285 -0.0109 -0.0258 -0.0026 -0.0042
NA20586 NA20586 0 0 0 1 -0.0103 0.0279 0.0071 0.0200 -0.0117 0.0389 -0.0078 0.0077 0.0058 0.0088
NA20587 NA20587 0 0 0 1 -0.0103 0.0259 0.0065 0.0197 -0.0161 0.0326 -0.0026 -0.0020 0.0038 -0.0031
NA20588 NA20588 0 0 0 1 -0.0096 0.0278 0.0116 0.0180 -0.0041 0.0346 0.0006 0.0052 0.0178 0.0166
NA20589 NA20589 0 0 0 1 -0.0100 0.0273 0.0072 0.0204 -0.0029 0.0364 -0.0103 0.0033 -0.0013 -0.0006
NA20752 NA20752 0 0 0 1 -0.0104 0.0278 0.0085 0.0197 -0.0065 0.0456 -0.0037 0.0034 -0.0080 0.0167
NA20753 NA20753 0 0 0 1 -0.0093 0.0267 0.0108 0.0232 -0.0035 0.0298 -0.0053 0.0112 0.0046 0.0069
NA20754 NA20754 0 0 0 1 -0.0096 0.0268 0.0084 0.0157 -0.0060 0.0342 0.0013 0.0006 -0.0005 -0.0096
NA20755 NA20755 0 0 0 1 -0.0101 0.0273 0.0057 0.0198 -0.0138 0.0343 0.0005 -0.0059 -0.0146 -0.0290
NA20756 NA20756 0 0 0 1 -0.0104 0.0268 0.0068 0.0196 -0.0034 0.0320 -0.0001 0.0008 0.0031 -0.0066
NA20757 NA20757 0 0 0 1 -0.0096 0.0273 0.0062 0.0194 -0.0069 0.0337 -0.0125 -0.0069 0.0195 -0.0033
NA20758 NA20758 0 0 0 1 -0.0094 0.0270 0.0052 0.0175 -0.0026 0.0317 -0.0063 -0.0111 0.0166 0.0113
NA20759 NA20759 0 0 0 1 -0.0108 0.0280 0.0075 0.0184 -0.0097 0.0303 -0.0078 0.0138 -0.0076 0.0130
NA20760 NA20760 0 0 0 1 -0.0094 0.0263 0.0089 0.0210 -0.0010 0.0228 0.0025 0.0026 -0.0191 -0.0113
NA20761 NA20761 0 0 0 1 -0.0101 0.0271 0.0072 0.0177 -0.0072 0.0326 -0.0086 -0.0218 -0.0278 -0.0082
NA20762 NA20762 0 0 0 1 -0.0099 0.0277 0.0078 0.0209 -0.0076 0.0309 -0.0004 -0.0222 0.0067 -0.0144
NA20763 NA20763 0 0 0 1 -0.0100 0.0266 0.0058 0.0201 -0.0023 0.0315 -0.0023 -0.0068 -0.0000 0.0115
NA20764 NA20764 0 0 0 1 -0.0100 0.0266 0.0113 0.0195 -0.0058 0.0358 0.0052 0.0012 0.0032 -0.0059
NA20765 NA20765 0 0 0 1 -0.0098 0.0266 0.0069 0.0194 -0.0035 0.0457 -0.0018 -0.0015 0.0218 -0.0003
NA20766 NA20766 0 0 0 1 -0.0099 0.0263 0.0071 0.0159 -0.0053 0.0332 -0.0014 -0.0120 -0.0002 0.0158
NA20767 NA20767 0 0 0 1 -0.0102 0.0273 0.0072 0.0191 -0.0095 0.0352 -0.0106 0.0041 0.0116 0.0007
NA20768 NA20768 0 0 0 1 -0.0108 0.0274 0.0065 0.0179 -0.0028 0.0230 -0.0106 0.0085 -0.0204 0.0172
NA20769 NA20769 0 0 0 1 -0.0100 0.0283 0.0096 0.0185 -0.0041 0.0247 -0.0002 -0.0106 -0.0012 -0.0022
NA20770 NA20770 0 0 0 1 -0.0094 0.0273 0.0091 0.0145 -0.0127 0.0330 0.0027 -0.0066 -0.0098 0.0097
NA20771 NA20771 0 0 0 1 -0.0101 0.0271 0.0073 0.0204 -0.0063 0.0352 -0.0033 -0.0016 0.0059 0.0138
NA20772 NA20772 0 0 0 1 -0.0093 0.0282 0.0097 0.0209 -0.0066 0.0377 -0.0019 -0.0062 -0.0078 0.0022
NA20773 NA20773 0 0 0 1 -0.0108 0.0277 0.0065 0.0175 -0.0086 0.0339 -0.0042 -0.0057 -0.0021 0.0052
NA20774 NA20774 0 0 0 1 -0.0096 0.0278 0.0058 0.0148 -0.0021 0.0386 -0.0011 0.0064 -0.0084 0.0009
NA20775 NA20775 0 0 0 1 -0.0098 0.0276 0.0061 0.0183 -0.0016 0.0376 -0.0084 0.0058 -0.0056 0.0004
NA20778 NA20778 0 0 0 1 -0.0107 0.0278 0.0056 0.0181 -0.0102 0.0328 -0.0041 -0.0011 0.0001 -0.0014
NA20783 NA20783 0 0 0 1 -0.0103 0.0271 0.0075 0.0206 -0.0015 0.0281 -0.0089 -0.0121 -0.0029 0.0059
NA20785 NA20785 0 0 0 1 -0.0103 0.0255 0.0099 0.0206 -0.0042 0.0294 0.0014 -0.0079 -0.0060 0.0041
NA20786 NA20786 0 0 0 1 -0.0108 0.0269 0.0069 0.0183 -0.0032 0.0320 -0.0081 -0.0046 0.0000 -0.0031
NA20787 NA20787 0 0 0 1 -0.0089 0.0273 0.0085 0.0212 -0.0075 0.0351 0.0006 0.0015 0.0141 0.0002
NA20790 NA20790 0 0 0 1 -0.0097 0.0282 0.0077 0.0182 -0.0126 0.0300 -0.0083 -0.0190 -0.0057 0.0085
NA20792 NA20792 0 0 0 1 -0.0101 0.0269 0.0079 0.0170 -0.0053 0.0290 -0.0026 0.0014 -0.0001 -0.0024
NA20795 NA20795 0 0 0 1 -0.0096 0.0271 0.0085 0.0194 -0.0123 0.0393 -0.0087 0.0017 -0.0001 0.0077
NA20796 NA20796 0 0 0 1 -0.0101 0.0281 0.0071 0.0165 -0.0018 0.0324 0.0041 0.0036 -0.0064 -0.0069
NA20797 NA20797 0 0 0 1 -0.0096 0.0270 0.0080 0.0203 -0.0023 0.0366 0.0038 -0.0187 0.0154 0.0078
NA20798 NA20798 0 0 0 1 -0.0100 0.0270 0.0088 0.0187 -0.0030 0.0324 0.0044 0.0014 0.0028 0.0030
NA20799 NA20799 0 0 0 1 -0.0097 0.0283 0.0096 0.0191 -0.0092 0.0396 -0.0019 -0.0108 -0.0084 -0.0018
NA20800 NA20800 0 0 0 1 -0.0097 0.0267 0.0087 0.0184 -0.0171 0.0340 -0.0002 -0.0029 0.0094 0.0034
NA20801 NA20801 0 0 0 1 -0.0102 0.0293 0.0085 0.0192 -0.0019 0.0354 -0.0049 0.0070 -0.0073 -0.0025
NA20802 NA20802 0 0 0 1 -0.0107 0.0274 0.0091 0.0190 -0.0028 0.0357 -0.0008 -0.0193 0.0002 0.0090
NA20803 NA20803 0 0 0 1 -0.0101 0.0280 0.0088 0.0179 -0.0154 0.0366 -0.0036 -0.0068 0.0209 0.0148
NA20804 NA20804 0 0 0 1 -0.0098 0.0268 0.0086 0.0207 -0.0013 0.0341 0.0088 0.0133 -0.0087 0.0020
NA20805 NA20805 0 0 0 1 -0.0102 0.0277 0.0095 0.0199 -0.0086 0.0287 -0.0043 -0.0017 -0.0039 -0.0031
NA20806 NA20806 0 0 0 1 -0.0104 0.0277 0.0091 0.0202 -0.0139 0.0393 -0.0038 -0.0110 -0.0001 0.0041
NA20807 NA20807 0 0 0 1 -0.0105 0.0278 0.0050 0.0205 -0.0088 0.0273 -0.0082 -0.0124 -0.0017 0.0168
NA20808 NA20808 0 0 0 1 -0.0092 0.0287 0.0116 0.0201 -0.0060 0.0355 -0.0056 0.0090 0.0066 0.0035
NA20809 NA20809 0 0 0 1 -0.0109 0.0270 0.0060 0.0252 -0.0046 0.0218 -0.0025 -0.0092 -0.0190 0.0262
NA20810 NA20810 0 0 0 1 -0.0087 0.0274 0.0091 0.0166 -0.0099 0.0397 0.0095 0.0045 -0.0077 0.0000
NA20811 NA20811 0 0 0 1 -0.0099 0.0287 0.0070 0.0157 -0.0061 0.0268 0.0075 -0.0052 -0.0124 -0.0013
NA20812 NA20812 0 0 0 1 -0.0106 0.0260 0.0077 0.0183 -0.0059 0.0330 0.0044 -0.0037 -0.0121 -0.0058
NA20813 NA20813 0 0 0 1 -0.0094 0.0285 0.0067 0.0183 -0.0112 0.0337 -0.0069 0.0027 -0.0121 0.0170
NA20814 NA20814 0 0 0 1 -0.0099 0.0259 0.0060 0.0187 -0.0065 0.0293 -0.0066 0.0051 0.0026 -0.0087
